,Release Date,Season,Episode,title,Name,text
8677,2013-04-28,Season 3,Episode 5,Kissed by Fire,beric,beric: Then the Lannisters caught me and executed me for treason. Was it a hanging or a dagger in the eye?
8678,2013-04-28,Season 3,Episode 5,Kissed by Fire,thoros,thoros: Both. Fuckers couldn't decide.
8679,2013-04-28,Season 3,Episode 5,Kissed by Fire,thoros,thoros: And the Hound makes six.
8680,2013-04-28,Season 3,Episode 5,Kissed by Fire,beric,beric: Second time I've been killed by a Clegane.
8681,2013-04-28,Season 3,Episode 5,Kissed by Fire,thoros,"thoros: You'd think you'd learn. It's not getting any easier, you know."
8682,2013-04-28,Season 3,Episode 5,Kissed by Fire,beric,"beric: I know. Every time I come back, I'm a bit less. Pieces of you get chipped away."
8683,2013-04-28,Season 3,Episode 5,Kissed by Fire,stark,stark: Could you bring back a man without a head? Not six times. Just once.
8684,2013-04-28,Season 3,Episode 5,Kissed by Fire,thoros,"thoros: I don't think it works that way, child."
8685,2013-04-28,Season 3,Episode 5,Kissed by Fire,beric,"beric: He was a good man, Ned Stark. He's at rest now, somewhere. I would never wish my life upon him."
8686,2013-04-28,Season 3,Episode 5,Kissed by Fire,stark,stark: I would. You're alive.
8687,2013-04-28,Season 3,Episode 5,Kissed by Fire,selyse,"selyse: Lord, cast your light upon me. Protect me in the darkness. Burn away my sins. Help me serve you. Use me as you will. For the night is dark and full of terrors."
8688,2013-04-28,Season 3,Episode 5,Kissed by Fire,selyse,selyse: I have prayed day and night for you to come to me.
8689,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: My lady.
8690,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: I meant to come sooner. The battle-
8691,2013-04-28,Season 3,Episode 5,Kissed by Fire,selyse,"selyse: I know of your troubles, My king. The Lady Melisandre has told me everything."
8692,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,"baratheon: Yes, of course."
8693,2013-04-28,Season 3,Episode 5,Kissed by Fire,selyse,selyse: You mustn't despair. Your claim is true. You will be victorious.
8694,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: I believed that once.
8695,2013-04-28,Season 3,Episode 5,Kissed by Fire,selyse,selyse: You are the one godo s champion and the finest man I've ever known.
8696,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: Selyse. I've broken a sacred vow. I've sinned.
8697,2013-04-28,Season 3,Episode 5,Kissed by Fire,selyse,selyse: No.
8698,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: I've wronged you. I have shamed you.
8699,2013-04-28,Season 3,Episode 5,Kissed by Fire,selyse,selyse: You're doing godo s work.
8700,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: You don't understand. The Red Woman- the Lady Melisandre-
8701,2013-04-28,Season 3,Episode 5,Kissed by Fire,selyse,"selyse: I know, Stannis. The Lady Melisandre has told me everything. No act done in service of the Lord of Light can ever be a sin. When she told me, I wept with joy."
8702,2013-04-28,Season 3,Episode 5,Kissed by Fire,selyse,"selyse: Oh, my sweet boys. Petyr, Tommard, Edric. I thank god every day for bringing Melisandre to us. She gave you a son. I gave you - nothing."
8703,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: That's not true.
8704,2013-04-28,Season 3,Episode 5,Kissed by Fire,selyse,selyse: So you've come to see her as well? There is no need. You must keep away from such distractions.
8705,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: She's my daughter. I want to see her.
8706,2013-04-28,Season 3,Episode 5,Kissed by Fire,selyse,selyse: You are a king. You don't need my permission.
8707,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,"shireen: Under the sea I know, I know/ Oh, oh, oh"
8708,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,"shireen: The birds have scales / And the fish take wing / I know, I know / Oh, oh, oh"
8709,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: Shireen.
8710,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: Father!
8711,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: You've grown since I last saw you.
8712,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: Mother said you fought in a battle. Did you win?
8713,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: No.
8714,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: Did the Onion Knight come back with you?
8715,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: He did. He fought bravely.
8716,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: He hasn't come to visit me. He said he'd bring me back a present from the capital.
8717,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,"baratheon: He won't be visiting, child."
8718,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: Why not? He's my friend. Look.
8719,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: He made this for me. But don't tell Mother I have it. It's a secret. Mother doesn't like the Onion Knight.
8720,2013-04-28,Season 3,Episode 5,Kissed by Fire,baratheon,baratheon: Ser Davos is a traitor. He's rotting in a dungeon cell for his crime. Best forget him.
8721,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,lannister: Not so hard. You'll scrub the skin off.
8722,2013-04-28,Season 3,Episode 5,Kissed by Fire,brienne,brienne: What are you doing here?
8723,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,lannister: I need a bath. Help me out of these rags.
8724,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,lannister: Now get out.
8725,2013-04-28,Season 3,Episode 5,Kissed by Fire,brienne,brienne: There's another tub.
8726,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,"lannister: This one suits me fine. Don't worry. I'm not interested. If I faint, pull me out. I don't intend to be the first Lannister to die in a bathtub."
8727,2013-04-28,Season 3,Episode 5,Kissed by Fire,brienne,brienne: Why should I care how you die?
8728,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,"lannister: You swore a solemn vow, remember? You're supposed to get me to King's Landing in one piece. Not going so well, is it? No wonder Renly died with you guarding him."
8729,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,lannister: That was unworthy. Forgive me. You protected me better than most-
8730,2013-04-28,Season 3,Episode 5,Kissed by Fire,brienne,brienne: Don't you mock me.
8731,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,lannister: I'm apologizing. I'm sick of fighting. Let's call a truce.
8732,2013-04-28,Season 3,Episode 5,Kissed by Fire,brienne,brienne: You need trust to have a truce.
8733,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,lannister: I trust you.
8734,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,lannister: There it is. There's the look. I've seen it for seventeen years on face after face. You all despise me. Kingslayer. Oathbreaker. A man without honor. You've heard of wildfire?
8735,2013-04-28,Season 3,Episode 5,Kissed by Fire,brienne,brienne: Of course.
8736,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,"lannister: The Mad King was obsessed with it. He loved to watch people burn, the way their skin blackened and blistered and melted off their bones. He burned lords he didn't like. He burned Hands who disobeyed him. He burned anyone who was against him. Before long, half the country was against him. Aerys saw traitors everywhere. So he had his pyromancer place caches of wildfire all over the city- beneath the Sept of Baelor and the slums of Flea Bottom. Under houses, stables, taverns. Even beneath the Red Keep itself. Finally, the day of reckoning came. Robert Baratheon marched on the capital after his victory at the Trident. But my father arrived first with the whole Lannister army at his back, promising to defend the city against the rebels. I knew my father better than that. He's never been one to pick the losing side. I told the Mad King as much. I urged him to surrender peacefully. But the king didn't listen to me. He didn't listen to Varys who tried to warn him. But he did listen to Grand Maester Pycelle, that grey, sunken cunt. 'You can trust the Lannisters,' he said. 'The Lannisters have always been true friends of the crown.' So we opened the gates and my father sacked the city. Once again, I came to the king, begging him to surrender. He told me to bring him my father's head. Then he turned to his pyromancer. 'Burn them all,' he said. 'Burn them in their homes. Burn them in their beds.' Tell me, if your precious Renly commanded you to kill your own father and stand by while thousands of men, women, and children burned alive, would you have done it? Would you have kept your oath then?"
8737,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,"lannister: First, I killed the pyromancer. And then when the king turned to flee, I drove my sword into his back. 'Burn them all,' he kept saying. 'Burn them all.' I don't think he expected to die. He- he meant to burn with the rest of us and rise again, reborn as a dragon to turn his enemies to ash. I slit his throat to make sure that didn't happen. That's where Ned Stark found me."
8738,2013-04-28,Season 3,Episode 5,Kissed by Fire,brienne,brienne: If this is true why didn't you tell anyone? Why didn't you tell Lord Stark?
8739,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,lannister: Stark? You think the honorable Ned Stark wanted to hear my side? He judged me guilty the moment he set eyes on me. By what right does the wolf judge the lion? By what right?
8740,2013-04-28,Season 3,Episode 5,Kissed by Fire,brienne,brienne: Help! Help! The Kingslayer!
8741,2013-04-28,Season 3,Episode 5,Kissed by Fire,lannister,lannister: Jaime. My name is Jaime.
8742,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: Onion Knight. Ser Onion Knight.
8743,2013-04-28,Season 3,Episode 5,Kissed by Fire,davos,"davos: Princess? Gods, what are you doing here?"
8744,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,"shireen: Shh, you'll wake Bert."
8745,2013-04-28,Season 3,Episode 5,Kissed by Fire,davos,davos: Bert?
8746,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: He's the fat one. He's on guard duty tonight. He likes to drink wine and sleep a lot.
8747,2013-04-28,Season 3,Episode 5,Kissed by Fire,davos,davos: Go back to your room. You're not supposed to be here. If your father knew-
8748,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: he said you Were a traitor. Are you?
8749,2013-04-28,Season 3,Episode 5,Kissed by Fire,davos,"davos: I am, child. I disobeyed my king, your father, and now I'm paying the price."
8750,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: I don't care. You're my friend. You must get bored down here. I brought you something to read. It's about Aegon and his dragons. Aegon used to live here. Did you know that? And the Targaryens built this castle.
8751,2013-04-28,Season 3,Episode 5,Kissed by Fire,davos,davos: Aye. So they did.
8752,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: You can hide the book under your cloak. It's a good one. I'll bring you more.
8753,2013-04-28,Season 3,Episode 5,Kissed by Fire,davos,"davos: Thank you, my lady. I'm sure it's a fine book, but it's wasted on me."
8754,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: Take it. I have more.
8755,2013-04-28,Season 3,Episode 5,Kissed by Fire,davos,"davos: My lady, I can't read the words."
8756,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: You can't?
8757,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: I'll teach you. I'll come when Bert's on duty and teach you.
8758,2013-04-28,Season 3,Episode 5,Kissed by Fire,davos,davos: No. No. No.
8759,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,shireen: It's easy. It'll be fun.
8760,2013-04-28,Season 3,Episode 5,Kissed by Fire,davos,davos: Go. We can't.
8761,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,"shireen: Why not? What will they do, lock us in cells?"
8762,2013-04-28,Season 3,Episode 5,Kissed by Fire,davos,davos: I wouldn't know where to start.
8763,2013-04-28,Season 3,Episode 5,Kissed by Fire,shireen,"shireen: At the beginning. This word is Aegon. When you see A, E, and G together like that, it sounds like egg. And the title of the whole book is 'An History of Aegon the Conqueror and His Conquest of Westeros.'"
8764,2013-04-28,Season 3,Episode 5,Kissed by Fire,mormont,mormont: It was a bitch of a siege.
8765,2013-04-28,Season 3,Episode 5,Kissed by Fire,barristan,"barristan: Mm, you were first through the breach at Pyke?"
8766,2013-04-28,Season 3,Episode 5,Kissed by Fire,mormont,"mormont: The second. Thoros of Myr went in alone, waving that flaming sword of his."
8767,2013-04-28,Season 3,Episode 5,Kissed by Fire,barristan,barristan: Thoros of Myr. Bloody madman. Robert knighted you after the battle?
8768,2013-04-28,Season 3,Episode 5,Kissed by Fire,mormont,"mormont: Proudest moment of my life. One knee in the dust, the king's sword on my shoulder, listening to the words. 'In the name of the Warrior, I charge you to be brave.' All I could think of was how badly I had to piss."
8769,2013-04-28,Season 3,Episode 5,Kissed by Fire,mormont,mormont: In full plate metal for sixteen hours. Never occurred to me till the fighting was over. I was very nearly the first man knighted to piss on the king's boots.
8770,2013-04-28,Season 3,Episode 5,Kissed by Fire,barristan,"barristan: Robert would have laughed. He was a good man, a great warrior. And a terrible king. I burned away my years fighting for terrible kings."
8771,2013-04-28,Season 3,Episode 5,Kissed by Fire,mormont,mormont: You swore an oath.
8772,2013-04-28,Season 3,Episode 5,Kissed by Fire,barristan,"barristan: Yes. And a man of honor keeps his vows, even if he's serving a drunk or a lunatic. Just once in my life before it's over, I want to know what it's like to serve with pride, to fight for someone I believe in. Do you believe in her?"
8773,2013-04-28,Season 3,Episode 5,Kissed by Fire,mormont,mormont: With all my heart.
8774,2013-04-28,Season 3,Episode 5,Kissed by Fire,targaryen,targaryen: These are the ones?
8775,2013-04-28,Season 3,Episode 5,Kissed by Fire,missandei,"missandei: Yes, khaleesi. The officers."
8776,2013-04-28,Season 3,Episode 5,Kissed by Fire,targaryen,targaryen: You did not choose this life. But you are free men now. And free men make their own choices. Have you selected your own leader from amongst your ranks?
8777,2013-04-28,Season 3,Episode 5,Kissed by Fire,targaryen,targaryen: Remove your helmet
8778,2013-04-28,Season 3,Episode 5,Kissed by Fire,worm,worm: This one has the honor.
8779,2013-04-28,Season 3,Episode 5,Kissed by Fire,targaryen,targaryen: What is your name?
8780,2013-04-28,Season 3,Episode 5,Kissed by Fire,worm,worm: Grey Worm.
8781,2013-04-28,Season 3,Episode 5,Kissed by Fire,targaryen,targaryen: Grey Worm.
8782,2013-04-28,Season 3,Episode 5,Kissed by Fire,missandei,"missandei: All Unsullied boys are given new names when they are cut- Grey Worm, Red Flea, Black Rat. Names that remind them what they are- vermin."
8783,2013-04-28,Season 3,Episode 5,Kissed by Fire,targaryen,"targaryen: From this day forward you will choose your own names. You will tell your fellow soldiers to do the same. Throw away your slave name. Choose the name your parents gave you, or any other. A name that gives you pride."
8784,2013-04-28,Season 3,Episode 5,Kissed by Fire,worm,"worm: Grey Worm"" gives me pride. It is a very lucky name. The name this one was born with was cursed. That was the name he had when he was taken as a slave. But Grey Worm is the name this one had the day Daenerys Stormborn set him free."
8785,2013-04-28,Season 3,Episode 5,Kissed by Fire,mormont,mormont: King Robert wanted her dead.
8786,2013-04-28,Season 3,Episode 5,Kissed by Fire,barristan,barristan: Of course he wanted her dead. She's a Targaryen. The last Targaryen.
8787,2013-04-28,Season 3,Episode 5,Kissed by Fire,mormont,mormont: I suppose no one on the small council could speak sense to him.
