,Release Date,Season,Episode,title,Name,text
3332,2012-04-01,Season 2,Episode 1,The North Remembers,lord,"lord No one will talk to your daughters, you have my word. Now, sit down and shut your mouth."
3333,2012-04-01,Season 2,Episode 1,The North Remembers,craster,craster You bring any of that good wine with you?
3334,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord We did. We passed through six villages on the way here. All six were abandoned. Where have all the wildlings gone?
3335,2012-04-01,Season 2,Episode 1,The North Remembers,craster,"craster I could tell you, but I'm thirsty."
3336,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord There's a barrel of Dornish wine on the sledge. Bring it in here.
3337,2012-04-01,Season 2,Episode 1,The North Remembers,watchman,"watchman Yes, commander."
3338,2012-04-01,Season 2,Episode 1,The North Remembers,craster,craster You want to know where they've all gone? North! To join up with Mance Rayder Your old friend.
3339,2012-04-01,Season 2,Episode 1,The North Remembers,lord,"lord He's no friend of mine. He broke his vows, betrayed his brothers!"
3340,2012-04-01,Season 2,Episode 1,The North Remembers,craster,"craster Oh, aye. But once he was just a poor black crow. And now he's King-Beyond-the-Wall."
3341,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord He's been calling himself that for years. What's he king of? A frozen lake somewhere?
3342,2012-04-01,Season 2,Episode 1,The North Remembers,craster,craster That's a good-looking axe. Fresh forged?
3343,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord Give it here.
3344,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord You'll have another one made at Castle Black. . Here.
3345,2012-04-01,Season 2,Episode 1,The North Remembers,craster,"craster Oh, that's some lovely steel. . You want to know what Mance Rayder is doing? Gathering an army. What I hear, he's already got more men than any of your southern kings."
3346,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord And where does he plan marching this army?
3347,2012-04-01,Season 2,Episode 1,The North Remembers,craster,"craster When you're all the way north, there's only one direction to go."
3348,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord These are bad times to be living alone in the wild. The cold winds are rising.
3349,2012-04-01,Season 2,Episode 1,The North Remembers,craster,"craster Let them come. My roots are sunk deep. Wife, tell the Lord Crow how content we are."
3350,2012-04-01,Season 2,Episode 1,The North Remembers,gilly,gilly This is our place. Our husband keeps us safe. Better to live free than die a slave.
3351,2012-04-01,Season 2,Episode 1,The North Remembers,craster,"craster Don't it make you jealous, old man, to see me with all these young wives and you with no one to warm your bed?"
3352,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord We chose different paths.
3353,2012-04-01,Season 2,Episode 1,The North Remembers,craster,"craster Oh, aye, and you chose the path with no one but boys on it. . You'll be wanting to sleep beneath my roof, I suppose, and eat me out of pigs."
3354,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord A roof would be welcome. It's been hard riding. We've brought our own food and good steel for you.
3355,2012-04-01,Season 2,Episode 1,The North Remembers,craster,"craster Any man lays a hand on one of my wives, he loses the hand. And I see this one, , staring too long, I might just gouge his eyes out."
3356,2012-04-01,Season 2,Episode 1,The North Remembers,lord,"lord Your roof, your rules."
3357,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord Who am I? Who am I?
3358,2012-04-01,Season 2,Episode 1,The North Remembers,jon,jon Lord commander.
3359,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord And who are you?
3360,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord Who are you?
3361,2012-04-01,Season 2,Episode 1,The North Remembers,jon,jon Your steward.
3362,2012-04-01,Season 2,Episode 1,The North Remembers,lord,lord You want to lead one day? . Then learn how to follow.
3363,2012-04-01,Season 2,Episode 1,The North Remembers,melisandre,"melisandre Lord of Light, come to us in our darkness. We offer you these false Gods."
3364,2012-04-01,Season 2,Episode 1,The North Remembers,melisandre,melisandre Take them and cast your light upon us. For the night is dark and full of terrors.
3365,2012-04-01,Season 2,Episode 1,The North Remembers,group,group For the night is dark and full of terrors.
3366,2012-04-01,Season 2,Episode 1,The North Remembers,melisandre,"melisandre After the long summer, darkness will fall heavy on the world. Stars will bleed."
3367,2012-04-01,Season 2,Episode 1,The North Remembers,cressen,cressen We need to stop her!
3368,2012-04-01,Season 2,Episode 1,The North Remembers,melisandre,melisandre The cold breath of winter will freeze the seas.
3369,2012-04-01,Season 2,Episode 1,The North Remembers,davos,davos Not now.
3370,2012-04-01,Season 2,Episode 1,The North Remembers,melisandre,melisandre And the dead shall rise in the North.
3371,2012-04-01,Season 2,Episode 1,The North Remembers,cressen,cressen All you men were named in the Light of the Seven! Is this how you treat the Gods of your fathers? Are you so eager to spit on your ancestors?
3372,2012-04-01,Season 2,Episode 1,The North Remembers,melisandre,"melisandre You smell of fear, fear and piss and old bones. Do you want to stop me? Stop me."
3373,2012-04-01,Season 2,Episode 1,The North Remembers,melisandre,"melisandre In the ancient books, it's written that a warrior will draw a burning sword from the fire. And that sword shall be Lightbringer. Stannis Baratheon, warrior of light, your sword awaits you."
3374,2012-04-01,Season 2,Episode 1,The North Remembers,crowd,"crowd Lord, cast your light upon us!"
3375,2012-04-01,Season 2,Episode 1,The North Remembers,melisandre,melisandre For the night is dark and full of terrors.
3376,2012-04-01,Season 2,Episode 1,The North Remembers,stannis,stannis For the night is dark and full of terror.
3377,2012-04-01,Season 2,Episode 1,The North Remembers,cressen,cressen This woman will lead him into a war he cannot win.
3378,2012-04-01,Season 2,Episode 1,The North Remembers,davos,"davos Stannis is our king. We follow where he leads, even if we don't like the path."
3379,2012-04-01,Season 2,Episode 1,The North Remembers,cressen,"cressen King. Since that boar killed his brother, every lord wants a coronation."
3380,2012-04-01,Season 2,Episode 1,The North Remembers,davos,davos I don't serve the others. I serve Stannis.
3381,2012-04-01,Season 2,Episode 1,The North Remembers,cressen,"cressen As do I, but loyal service means telling hard truths. He's surrounded by fools and fanatics, but he trusts you, Davos. . If you tell him the truth…"
3382,2012-04-01,Season 2,Episode 1,The North Remembers,davos,davos What's the truth?
3383,2012-04-01,Season 2,Episode 1,The North Remembers,matthos,matthos And I declare upon the honor of my house that my beloved brother Robert le-”
3384,2012-04-01,Season 2,Episode 1,The North Remembers,stannis,"stannis He wasn't my beloved brother. . I didn't love him, he didn't love me."
3385,2012-04-01,Season 2,Episode 1,The North Remembers,davos,"davos A harmless courtesy, Your Grace."
3386,2012-04-01,Season 2,Episode 1,The North Remembers,stannis,stannis A lie. Take it out.
3387,2012-04-01,Season 2,Episode 1,The North Remembers,matthos,"matthos That my brother Robert left no trueborn heirs; the boy Joffrey, the boy Tommen, and the girl Myrcella, being born of incest between Cersei Lannister and her brother Jaime Lannister. By right of birth -"""
3388,2012-04-01,Season 2,Episode 1,The North Remembers,stannis,"stannis Jaime Lannister, the Kingslayer. Call him what he is."
3389,2012-04-01,Season 2,Episode 1,The North Remembers,matthos,"matthos And her brother Jaime Lannister, the Kingslayer. By right of birth and blood, I do this day lay claim -"
3390,2012-04-01,Season 2,Episode 1,The North Remembers,stannis,"stannis Make it Ser Jaime Lannister, the Kingslayer. Whatever else he is, the man's still a knight."
3391,2012-04-01,Season 2,Episode 1,The North Remembers,matthos,"matthos Ser Jaime Lannister, the Kingslayer. By right of birth and blood, I do this day lay claim to the Iron Throne of Westeros. . Let all true men declare their loyalty.”"
3392,2012-04-01,Season 2,Episode 1,The North Remembers,stannis,"stannis When Eddard Stark learned the truth, he told only me. I'll not make the same mistake. Send copies of that letter to every corner of the Realm, from the Arbor to the Wall. The time has come to choose. Let no man claim ignorance as an excuse."
3393,2012-04-01,Season 2,Episode 1,The North Remembers,davos,"davos Your Grace, the Lannisters are the true enemy. If, for the time being, you could make peace with your brother -"
3394,2012-04-01,Season 2,Episode 1,The North Remembers,stannis,stannis I'll not make peace with Renly while he calls himself King.
3395,2012-04-01,Season 2,Episode 1,The North Remembers,davos,"davos Well, many have already declared for him; Mace Tyrell, Randyll Tarly."
3396,2012-04-01,Season 2,Episode 1,The North Remembers,melisandre,melisandre Stannis does not need to beg this lord or that lord for support. The Lord of Light stands behind him.
3397,2012-04-01,Season 2,Episode 1,The North Remembers,davos,davos And how many ships has the Lord of Light got in his fleet?
3398,2012-04-01,Season 2,Episode 1,The North Remembers,melisandre,melisandre He has no need for ships.
3399,2012-04-01,Season 2,Episode 1,The North Remembers,davos,"davos I'm sure he doesn't, but we do if we're going to war. If not Renly, Your Grace, join forces with Robb Stark."
3400,2012-04-01,Season 2,Episode 1,The North Remembers,stannis,"stannis Who would steal the northern half of my kingdom. I've always served thieves according to their desserts, as you well know, Ser Davos. Joffrey, Renly, Robb Stark, they're all thieves. They'll bend the knee or I'll destroy them."
3401,2012-04-01,Season 2,Episode 1,The North Remembers,cressen,"cressen I owe you an apology, my King. My duty is to serve. You have chosen the new God over the Old Gods. May the Lord of Light watch over us all. Shall we drink together?"
